L4 country,L5 province,L6 district,Abbreviation,Notes,ISOcode,Swedish county,Swedish municipality,Decimal latitude,Decimal longitude,Notes,Category
Sweden,Uppland,Edebo,,,SE,Stockholms län,Norrtälje,60.0083512682894,18.5806123701634,,L6 district
Sweden,Uppland,Edsbro,,,SE,Stockholms län,Norrtälje,59.895032028005,18.4970768826472,,L6 district
Sweden,Uppland,Ekeby,,,SE,Uppsala län,Östhammar,60.0858948909316,18.2272521639627,,L6 district
Sweden,Uppland,Ekerö,,,SE,Stockholms län,Ekerö,59.2729502719345,17.7514955173422,,L6 district
Sweden,Uppland,Enköping,,,SE,Uppsala län,Enköping,59.6392294746581,17.0859484221887,,L6 district
Sweden,Uppland,Enköpings-Näs,,,SE,Uppsala län,Enköping,59.5609907529497,17.0131542289237,,L6 district
Sweden,Uppland,Enåker,,,SE,Uppsala län,Heby,60.0357094317623,16.8029384670911,,L6 district
Sweden,Uppland,Estuna,,,SE,Stockholms län,Norrtälje,59.8188452933024,18.6559539040644,,L6 district
Sweden,Uppland,Faringe,,,SE,Uppsala län,Uppsala,59.9820169763707,18.1736435658013,,L6 district
Sweden,Uppland,Fasterna,,,SE,Stockholms län,Norrtälje,59.7701705674832,18.2444686912812,,L6 district
Sweden,Uppland,Film,,,SE,Uppsala län,Östhammar,60.2297051914326,17.8994825089856,,L6 district
Sweden,Uppland,Fittja,,,SE,Uppsala län,Enköping,59.721545417972,17.4326628300613,,L6 district
Sweden,Uppland,Forsmark,,,SE,Uppsala län,Östhammar,60.3726965477219,18.1631254177344,,L6 district
Sweden,Uppland,Fresta,,,SE,Stockholms län,Upplands-Väsby,59.5183694814727,17.9600699554454,,L6 district
Sweden,Uppland,Fröslunda,,,SE,Uppsala län,Enköping,59.7215772106813,17.2718678056568,,L6 district
Sweden,Uppland,Frösthult,,,SE,Uppsala län,Enköping,59.7393783967429,16.9549532559514,,L6 district
Sweden,Uppland,Frösunda,,,SE,Stockholms län,Vallentuna,59.6220499704917,18.1711088063566,,L6 district
Sweden,Uppland,Frötuna,,,SE,Stockholms län,Norrtälje,59.7420536480908,18.6790627539292,,L6 district
Sweden,Uppland,Funbo,,,SE,Uppsala län,Uppsala,59.8565117297101,17.8588373100352,,L6 district
Sweden,Uppland,Färingsö,,fd Färentuna + fd Hilleshög + fd Skå + fd Sånga,SE,Stockholms län,Ekerö,59.3585901398444,17.7109577882379,fd Färentuna + fd Hilleshög + fd Skå + fd Sånga,L6 district
Sweden,Uppland,Gamla Uppsala,,,SE,Uppsala län,Uppsala,59.9000769874619,17.6351412450321,,L6 district
Sweden,Uppland,Giresta,,,SE,Uppsala län,Enköping,59.7243022854579,17.3491818662791,,L6 district
Sweden,Uppland,Gottröra,,,SE,Stockholms län,Norrtälje,59.7408999770708,18.1612942831695,,L6 district
Sweden,Uppland,Gryta,,,SE,Uppsala län,Enköping,59.7414187569725,17.3512148633513,,L6 district
Sweden,Uppland,Gräsö,,,SE,Uppsala län,Östhammar,60.3479559145235,18.467942068278,,L6 district
Sweden,Uppland,Gustavsberg,,,SE,Stockholms län,Värmdö,59.3271750447757,18.3900672682557,,L6 district
Sweden,Uppland,Hacksta,,,SE,Uppsala län,Enköping,59.5482546257046,17.3793880113579,,L6 district
Sweden,Uppland,Haga,,,SE,Stockholms län,Sigtuna,59.6711857697634,17.702286930795,,L6 district
Sweden,Uppland,Hagby,,,SE,Uppsala län,Uppsala,59.8021833872036,17.3795226013915,,L6 district
Sweden,Uppland,Hammarby,,,SE,Stockholms län,Upplands-Väsby,59.5379689606315,17.9268017186645,,L6 district
Sweden,Uppland,Harbo,,,SE,Uppsala län,Heby,60.1058260056118,17.2168765088578,,L6 district
Sweden,Uppland,Harg,,,SE,Uppsala län,Östhammar,60.1879447906462,18.3949233830902,,L6 district
Sweden,Uppland,Hjälsta,,,SE,Uppsala län,Enköping,59.6892808699635,17.3888123397788,,L6 district
Sweden,Uppland,Holm,,,SE,Uppsala län,Enköping,59.7109809618856,17.4908346929296,,L6 district
Sweden,Uppland,Huddunge,,,SE,Uppsala län,Heby,60.0494445657797,16.9834796671783,,L6 district
Sweden,Uppland,Husby-Långhundra,,,SE,Uppsala län,Knivsta,59.7512423185003,18.0209276577501,,L6 district
Sweden,Uppland,Husby-Sjuhundra,,,SE,Stockholms län,Norrtälje,59.7407231352073,18.5336893588419,,L6 district
Sweden,Uppland,Husby-Sjutolft,,,SE,Uppsala län,Enköping,59.6658535748547,17.3474038186044,,L6 district
Sweden,Uppland,Husby-Ärlinghundra,,inkl nuv. Valsta,SE,Stockholms län,Sigtuna,59.6406775884118,17.8857732452355,inkl nuv. Valsta,L6 district
Sweden,Uppland,Häggeby,,,SE,Uppsala län,Håbo,59.6588149878446,17.5504872607369,,L6 district
Sweden,Uppland,Härkeberga,,,SE,Uppsala län,Enköping,59.693561130915,17.1909822164256,,L6 district
Sweden,Uppland,Härnevi,,,SE,Uppsala län,Enköping,59.7276197600551,17.0786151774149,,L6 district
Sweden,Uppland,Hässelby,,,SE,Stockholms län,Stockholm,59.3780382477565,17.8171315137282,,L6 district
Sweden,Uppland,Häverö,,,SE,Stockholms län,Norrtälje,60.04185735214,18.6838196814518,,L6 district
Sweden,Uppland,Håbo-Tibble,,,SE,Stockholms län,Upplands-Bro,59.5890084184251,17.6643527559067,,L6 district
Sweden,Uppland,Hållnäs,,,SE,Uppsala län,Tierp,60.5357086236251,17.8857553658923,,L6 district
Sweden,Uppland,Håtuna,,,SE,Stockholms län,Upplands-Bro,59.6236818002135,17.6126777019848,,L6 district
Sweden,Uppland,Hökhuvud,,,SE,Uppsala län,Östhammar,60.2168981369617,18.2107454821929,,L6 district
Sweden,Uppland,Ingarö,,,SE,Stockholms län,Värmdö,59.2899861135966,18.41367230714,,L6 district
Sweden,Uppland,Jakobsberg,,utbruten ur fd Järfälla,SE,Stockholms län,Järfälla,59.4218149027704,17.8398847921031,utbruten ur fd Järfälla,L6 district
Sweden,Uppland,Jumkil,,,SE,Uppsala län,Uppsala,59.9431990244938,17.4264752306192,,L6 district
Sweden,Uppland,Järlåsa,,,SE,Uppsala län,Uppsala,59.9097331121199,17.2162838337926,,L6 district
Sweden,Uppland,Kallhäll,,utbruten ur fd Järfälla,SE,Stockholms län,Järfälla,59.456177385403,17.8070193397072,utbruten ur fd Järfälla,L6 district
Sweden,Uppland,Kalmar,,,SE,Uppsala län,Håbo,59.5410653648365,17.5249702049421,,L6 district
Sweden,Uppland,Kista,,,SE,Stockholms län,Stockholm,59.4019414259696,17.9455828596653,,L6 district
Sweden,Uppland,Knivsta,,,SE,Uppsala län,Knivsta,59.71167503692,17.801727618088,,L6 district
Sweden,Uppland,Knutby,,,SE,Uppsala län,Uppsala,59.909433214255,18.2727664414808,,L6 district
Sweden,Uppland,Kulla,,,SE,Uppsala län,Enköping,59.6928104427091,17.4715741622582,,L6 district
Sweden,Uppland,Kungs-Husby,,inkl del av fd Arnö med Arnö kyrka,SE,Uppsala län,Enköping,59.5231311607171,17.2758056510358,inkl del av fd Arnö med Arnö kyrka,L6 district
Sweden,Uppland,Kungsängen,,fd Stockholms-Näs,SE,Stockholms län,Upplands-Bro,59.4831321695419,17.7446170951192,fd Stockholms-Näs,L6 district
Sweden,Uppland,Kårsta,,,SE,Stockholms län,Vallentuna,59.6531770426321,18.2442811506834,,L6 district
Sweden,Uppland,Lagga,,,SE,Uppsala län,Knivsta,59.7974567915169,17.8434663200079,,L6 district
Sweden,Uppland,Lena,,,SE,Uppsala län,Uppsala,60.0124879919408,17.7249710696084,,L6 district
Sweden,Uppland,Lidingö,,,SE,Stockholms län,Lidingö,59.3672104475578,18.1606787350119,,L6 district
Sweden,Uppland,Lillkyrka,,,SE,Uppsala län,Enköping,59.5617755820196,17.2524167155994,,L6 district
Sweden,Uppland,Litslena,,,SE,Uppsala län,Enköping,59.6640190316544,17.2707425638609,,L6 district
Sweden,Uppland,Ljusterö,,,SE,Stockholms län,Österåker,59.5272332781173,18.6252775767407,,L6 district
Sweden,Uppland,Lohärad,,,SE,Stockholms län,Norrtälje,59.8075835515407,18.5630942345934,,L6 district
Sweden,Uppland,Lovö,,,SE,Stockholms län,Ekerö,59.3217162427581,17.8430257077311,,L6 district
Sweden,Uppland,Lunda,,,SE,Stockholms län,Sigtuna,59.6674000077011,18.0495533684205,,L6 district
Sweden,Uppland,Läby,,,SE,Uppsala län,Uppsala,59.8491271238834,17.5265897613128,,L6 district
Sweden,Uppland,Länna,,,SE,Stockholms län,Norrtälje,59.6839060309001,18.6119235208413,,L6 district
Sweden,Uppland,Långtora,,,SE,Uppsala län,Enköping,59.717636188916,17.1464014834733,,L6 district
Sweden,Uppland,Låssa,,,SE,Stockholms län,Upplands-Bro,59.5097929277691,17.5686782185944,,L6 district
Sweden,Uppland,Löt,,,SE,Uppsala län,Enköping,59.5686857893145,17.3249849898303,,L6 district
Sweden,Uppland,Malsta,,,SE,Stockholms län,Norrtälje,59.7708842881834,18.6436546501106,,L6 district
Sweden,Uppland,Markim,,,SE,Stockholms län,Vallentuna,59.6068022073211,18.0535605321267,,L6 district
Sweden,Uppland,Morkarla,,,SE,Uppsala län,Östhammar,60.1408022113533,17.9576122499459,,L6 district
Sweden,Uppland,Munsö,,,SE,Stockholms län,Ekerö,59.4016472041096,17.5644025997804,,L6 district
Sweden,Uppland,Möja,,,SE,Stockholms län,Värmdö,59.405698355009,18.8848794090977,,L6 district
Sweden,Uppland,Nora,,,SE,Uppsala län,Heby,60.1543518329052,16.9226775171785,,L6 district
Sweden,Uppland,Norrby,,,SE,Västmanlands län,Sala,59.9152714699435,16.630432047419,,L6 district
Sweden,Uppland,Norrsunda,,,SE,Stockholms län,Sigtuna,59.5944587245613,17.8963821465606,,L6 district
Sweden,Uppland,Norrtälje,,,SE,Stockholms län,Norrtälje,59.7597864502294,18.7088608043173,,L6 district
Sweden,Uppland,Nysätra,,,SE,Uppsala län,Enköping,59.7519885174667,17.1759231975857,,L6 district
Sweden,Uppland,Närtuna,,,SE,Stockholms län,Norrtälje,59.6937967771962,18.1547008553768,,L6 district
Sweden,Uppland,Odensala,,,SE,Stockholms län,Sigtuna,59.6664055109867,17.8537810534251,,L6 district
Sweden,Uppland,Orkesta,,,SE,Stockholms län,Vallentuna,59.6052663793762,18.1135452029199,,L6 district
Sweden,Uppland,Ramsta,,,SE,Uppsala län,Uppsala,59.7950100818554,17.4428264629623,,L6 district
Sweden,Uppland,Rasbo,,,SE,Uppsala län,Uppsala,59.9500318277279,17.88262237895,,L6 district
Sweden,Uppland,Rasbokil,,,SE,Uppsala län,Uppsala,59.9933681052144,17.8636631401833,,L6 district
Sweden,Uppland,Riala,,,SE,Stockholms län,Norrtälje,59.6315063312578,18.5234433490189,,L6 district
Sweden,Uppland,Rimbo,,,SE,Stockholms län,Norrtälje,59.7497166788233,18.3940803466427,,L6 district
Sweden,Uppland,Roslags-Bro,,,SE,Stockholms län,Norrtälje,59.8302188560096,18.7405034948712,,L6 district
Sweden,Uppland,Roslags-Kulla,,,SE,Stockholms län,Österåker,59.5596092015835,18.5644263227837,,L6 district
Sweden,Uppland,Rådmansö,,,SE,Stockholms län,Norrtälje,59.74964012014,18.9597275248349,,L6 district
Sweden,Uppland,Råsunda,,,SE,Stockholms län,Solna,59.3690801984279,17.9911988492683,,L6 district
Sweden,Uppland,Rö,,,SE,Stockholms län,Norrtälje,59.6971284437589,18.3927589961741,,L6 district
Sweden,Uppland,Sankt Olof,,,SE,Stockholms län,Sigtuna,59.649151099127,17.7232203755043,,L6 district
Sweden,Uppland,Sankt Per,,,SE,Stockholms län,,59.6162820676001,17.7154470335472,,L6 district
Sweden,Uppland,Sigtuna,,,SE,Stockholms län,Sigtuna,59.6189260735197,17.7262495512282,,L6 district
Sweden,Uppland,Simtuna,,,SE,Uppsala län,Enköping,59.7739040459048,16.9037764334074,,L6 district
Sweden,Uppland,Singö,,,SE,Stockholms län,Norrtälje,60.1620208532216,18.7456850404532,,L6 district
Sweden,Uppland,Skederid,,,SE,Stockholms län,Norrtälje,59.7336195103134,18.5053578175818,,L6 district
Sweden,Uppland,Skepptuna,,,SE,Stockholms län,Sigtuna,59.7095369822811,18.0963812619531,,L6 district
Sweden,Uppland,Skogs-Tibble,,,SE,Uppsala län,Uppsala,59.830373002512,17.3200139767814,,L6 district
Sweden,Uppland,Skokloster,,,SE,Uppsala län,Håbo,59.7051222577298,17.627170871522,,L6 district
Sweden,Uppland,Skutskär,,,SE,Uppsala län,Älvkarleby,60.6339605601674,17.4175696771005,,L6 district
Sweden,Uppland,Skuttunge,,,SE,Uppsala län,Uppsala,59.9990885063492,17.5178517951487,,L6 district
Sweden,Uppland,Skäfthammar,,,SE,Uppsala län,Östhammar,60.1729917980272,18.1983801642667,,L6 district
Sweden,Uppland,Skånela,,,SE,Stockholms län,Sigtuna,59.581655122728,17.9523722986469,,L6 district
Sweden,Uppland,Sollentuna,,,SE,Stockholms län,Sollentuna,59.4673042564942,17.9216875908937,,L6 district
Sweden,Uppland,Solna,,,SE,Stockholms län,Solna,59.3535522600467,18.027381986211,,L6 district
Sweden,Uppland,Sparrsätra,,,SE,Uppsala län,Enköping,59.6948229335014,16.9790954992191,,L6 district
Sweden,Uppland,Spånga,,,SE,Stockholms län,Stockholm,59.3921176988401,17.91515505439,,L6 district
Sweden,Uppland,Stavby,,,SE,Uppsala län,Uppsala,60.0107372747618,17.9698060778702,,L6 district
Sweden,Uppland,Stockholm,,del av Stockholms domkyrkofg + Adolf Fredrik + Engelbrekt + Essinge + Gustav Vasa + Hedvig Eleonora + Kungsholm + Matteus + Oscar + Sankt Johannes + Sankt Göran; koordinat = Johannes kyrka,SE,Stockholms län,Stockholm,59.3396227573666,18.0681569368509,del av Stockholms domkyrkofg + Adolf Fredrik + Engelbrekt + Essinge + Gustav Vasa + Hedvig Eleonora + Kungsholm + Matteus + Oscar + Sankt Johannes + Sankt Göran; koordinat = Johannes kyrka,L6 district
Sweden,Uppland,Sundbyberg,,,SE,Stockholms län,Sundbyberg,59.36469047481,17.9760152309507,,L6 district
Sweden,Uppland,Svinnegarn,,,SE,Uppsala län,Enköping,59.5886882795074,17.0043888626048,,L6 district
Sweden,Uppland,Söderby-Karl,,,SE,Stockholms län,Norrtälje,59.8849173555181,18.7038593037985,,L6 district
Sweden,Uppland,Söderfors,,en mindre del (inkl kyrkan) ligger i Gästrikland,SE,Uppsala län,Tierp,,,en mindre del (inkl kyrkan) ligger i Gästrikland,L6 district
Sweden,Uppland,Teda,,,SE,Uppsala län,Enköping,59.5870186114744,16.9323766445978,,L6 district
Sweden,Uppland,Tegelsmora,,,SE,Uppsala län,Tierp,60.2592312579918,17.7188723872913,,L6 district
Sweden,Uppland,Tensta,,,SE,Uppsala län,Uppsala,60.0413413490709,17.6751966468879,,L6 district
Sweden,Uppland,Tierp,,,SE,Uppsala län,Tierp,60.2995685092336,17.4729918604744,,L6 district
Sweden,Uppland,Tillinge,,,SE,Uppsala län,Enköping,59.6338873498056,16.99222043683,,L6 district
Sweden,Uppland,Tolfta,,,SE,Uppsala län,Tierp,60.3756197223767,17.5531399248948,,L6 district
Sweden,Uppland,Torstuna,,,SE,Uppsala län,Enköping,59.7677015268298,17.0866169670964,,L6 district
Sweden,Uppland,Torsvi,,,SE,Uppsala län,Enköping,59.4889862170432,17.32599901376,,L6 district
Sweden,Uppland,Tuna,,,SE,Uppsala län,Uppsala,60.0203782829547,18.0681967181925,,L6 district
Sweden,Uppland,Täby,,,SE,Stockholms län,Täby,59.4912066212324,18.0601113301114,,L6 district
Sweden,Uppland,Tärna,,,SE,Västmanlands län,Sala,59.8222560591871,16.7485554804185,,L6 district
Sweden,Uppland,Ununge,,,SE,Stockholms län,Norrtälje,59.9289923246939,18.5896960316147,,L6 district
Sweden,Uppland,Uppsala,,Uppsala domkyrkofg + fd Bondkyrka (nuv. Helga Trefaldighet + Gottsunda),SE,Uppsala län,Uppsala,59.8587044818799,17.6374777194578,Uppsala domkyrkofg + fd Bondkyrka (nuv. Helga Trefaldighet + Gottsunda),L6 district
Sweden,Uppland,Uppsala-Näs,,,SE,Uppsala län,Uppsala,59.7881333489612,17.5979131152733,,L6 district
Sweden,Uppland,Vada,,,SE,Stockholms län,Vallentuna,59.5781402325083,18.2087162245604,,L6 district
Sweden,Uppland,Vaksala,,,SE,Uppsala län,Uppsala,59.8765675767957,17.6895074340094,,L6 district
Sweden,Uppland,Vallby,,inkl del av fd Arnö,SE,Uppsala län,Enköping,59.5555171780778,17.1433248841981,inkl del av fd Arnö,L6 district
Sweden,Uppland,Vallentuna,,,SE,Stockholms län,Vallentuna,59.531931437262,18.0774326419613,,L6 district
Sweden,Uppland,Valö,,,SE,Uppsala län,Östhammar,60.2912241358987,18.1225097541737,,L6 district
Sweden,Uppland,Vassunda,,,SE,Uppsala län,Knivsta,59.7053437568159,17.7325606113217,,L6 district
Sweden,Uppland,Vaxholm,,,SE,Stockholms län,Vaxholm,59.4038857139118,18.3509658913095,,L6 district
Sweden,Uppland,Veckholm,,,SE,Uppsala län,Enköping,59.5218773344142,17.3266640373177,,L6 district
Sweden,Uppland,Vendel,,,SE,Uppsala län,Tierp,60.1641363239306,17.6045227834437,,L6 district
Sweden,Uppland,Vidbo,,,SE,Stockholms län,Sigtuna,59.7113268920489,18.0090303168599,,L6 district
Sweden,Uppland,Viksjö,,utbruten ur fd Järfälla,SE,Stockholms län,Järfälla,59.4181482447331,17.809834027237,utbruten ur fd Järfälla,L6 district
Sweden,Uppland,Viksta,,,SE,Uppsala län,Uppsala,60.0778568488976,17.6426320759765,,L6 district
Sweden,Uppland,Villberga,,,SE,Uppsala län,Enköping,59.6129319613723,17.2810316356008,,L6 district
Sweden,Uppland,Vittinge,,,SE,Uppsala län,Heby,59.8890641479649,17.0037163984923,,L6 district
Sweden,Uppland,Väddö,,,SE,Stockholms län,Norrtälje,59.9880989731887,18.815140780506,,L6 district
Sweden,Uppland,Vällingby,,,SE,Stockholms län,Stockholm,59.3627839318404,17.8749680368851,,L6 district
Sweden,Uppland,Vänge,,,SE,Uppsala län,Uppsala,59.8567319663434,17.4383386998341,,L6 district
Sweden,Uppland,Värmdö,,,SE,Stockholms län,Värmdö,59.3584036949426,18.5002671394455,,L6 district
Sweden,Uppland,Västerled,,,SE,Stockholms län,Stockholm,59.3284043030077,17.9708558884652,,L6 district
Sweden,Uppland,Västerlövsta,,,SE,Uppsala län,Heby,59.9395975890255,16.8596038446798,,L6 district
Sweden,Uppland,Västeråker,,,SE,Uppsala län,Uppsala,59.7530813605449,17.5139848998143,,L6 district
Sweden,Uppland,Västland,,,SE,Uppsala län,Tierp,60.4473388683856,17.6170860199549,,L6 district
Sweden,Uppland,Västra Ryd,,,SE,Stockholms län,Upplands-Bro,59.5340509846166,17.7703454402911,,L6 district
Sweden,Uppland,Vätö,,,SE,Stockholms län,Norrtälje,59.8172740296821,18.9207006196852,,L6 district
Sweden,Uppland,Yttergran,,,SE,Uppsala län,Håbo,59.6019893003842,17.5091745716135,,L6 district
Sweden,Uppland,Älvkarleby,,exkl Skutskär,SE,Uppsala län,Älvkarleby,60.5737440632956,17.4582868730375,exkl Skutskär,L6 district
Sweden,Uppland,Ärentuna,,,SE,Uppsala län,Uppsala,59.9560569900634,17.6093608838815,,L6 district
Sweden,Uppland,Åkerby,,,SE,Uppsala län,Uppsala,59.9242177770084,17.4994922564199,,L6 district
Sweden,Uppland,Åland,,,SE,Uppsala län,Uppsala,59.8775475998457,17.2882386361821,,L6 district
Sweden,Uppland,Öregrund,,,SE,Uppsala län,Östhammar,60.3404353799476,18.4428499707885,,L6 district
Sweden,Uppland,Össeby-Garn,,,SE,Stockholms län,Vallentuna,59.5630750929535,18.2573931476247,,L6 district
Sweden,Uppland,Österlövsta,,,SE,Uppsala län,Tierp,60.4371319853753,17.7820708653436,,L6 district
Sweden,Uppland,Österunda,,,SE,Uppsala län,Enköping,59.8145509404472,17.1147931834509,,L6 district
Sweden,Uppland,Östervåla,,,SE,Uppsala län,Heby,60.1792993885037,17.1811090508513,,L6 district
Sweden,Uppland,Österåker-Östra Ryd,,fd Österåker + fd Östra Ryd,SE,Stockholms län,Österåker,59.5080160640392,18.2871135217284,fd Österåker + fd Östra Ryd,L6 district
Sweden,Uppland,Östhammar,,,SE,Uppsala län,Östhammar,60.2578357378037,18.3773405654673,,L6 district
Sweden,Uppland,Östuna,,,SE,Uppsala län,Knivsta,59.7642051952664,17.8824768828858,,L6 district
Sweden,Uppland,Övergran,,,SE,Uppsala län,Håbo,59.6311905440367,17.4889144110271,,L6 district
Sweden,Värmland,,Vrm,,SE,,,,,,L5 province
Sweden,Värmland,Alster,,,SE,Värmlands län,Karlstad,59.4790242422212,13.5961452859643,,L6 district
Sweden,Värmland,Arvika,,Arvika östra + Arvika västra,SE,Värmlands län,Arvika,59.6546471236903,12.5717529457138,Arvika östra + Arvika västra,L6 district
Sweden,Värmland,Bjurtjärn,,,SE,Värmlands län,Storfors,59.4449813438906,14.3290088321016,,L6 district
Sweden,Värmland,Blomskog,,,SE,Värmlands län,Årjäng,59.2748839624721,12.0311428440906,,L6 district
Sweden,Värmland,Boda,,,SE,Värmlands län,Kil,59.5696359954447,13.0565139256575,,L6 district
Sweden,Värmland,Bogen,,,SE,Värmlands län,Arvika,60.0594434792646,12.5575859896307,,L6 district
Sweden,Värmland,Borgvik,,,SE,Värmlands län,Grums,59.3497409723816,12.9622406987131,,L6 district
Sweden,Värmland,Botilsäter,,,SE,Värmlands län,Säffle,59.0461376644158,13.0842115917758,,L6 district
Sweden,Värmland,Brattfors,,,SE,Värmlands län,Filipstad,59.6689927603366,14.0282640815931,,L6 district
Sweden,Värmland,Bro,,,SE,Värmlands län,Säffle,59.1837259432627,13.0052264299039,,L6 district
